id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text
BPW-SACREC-NOTRED-DIM-0930-CEA9,basses-plaines-wilhems-sacre-cur,basses-plaines-wilhems-sacre-cur-notre-dame-de-la-confiance-barkly,Basses Plaines Wilhems,Barkly,Sacré-Cœur,Sacré-Cœur (Basses Plaines Wilhems),Notre-Dame-de-la-Confiance,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sacre-coeur-1880,2026-04-23,True,,,"Notre-Dame-de-la-Confiance, Barkly, Mauritius",Sacré-Cœur,Sub-parish,True,Mass,basses plaines wilhems barkly sacre c ur sacre c ur basses plaines wilhems notre dame de la confiance sacre c ur
BPW-SACREC-SACREC-DIM-0930-CA65,basses-plaines-wilhems-sacre-cur,basses-plaines-wilhems-sacre-cur-sacre-cur-beau-bassin,Basses Plaines Wilhems,Beau-Bassin,Sacré-Cœur,Sacré-Cœur (Basses Plaines Wilhems),Sacré-Cœur,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sacre-coeur-1880,2026-04-23,True,-20.225,57.466,"Sacré-Cœur, Beau-Bassin, Mauritius",Sacré-Cœur,Parish Church,True,Mass,basses plaines wilhems beau bassin sacre c ur sacre c ur basses plaines wilhems sacre c ur sacre c ur
BPW-SACREC-SACREC-DIM-1800-EF24,basses-plaines-wilhems-sacre-cur,basses-plaines-wilhems-sacre-cur-sacre-cur-beau-bassin,Basses Plaines Wilhems,Beau-Bassin,Sacré-Cœur,Sacré-Cœur (Basses Plaines Wilhems),Sacré-Cœur,Dimanche,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sacre-coeur-1880,2026-04-23,True,-20.225,57.466,"Sacré-Cœur, Beau-Bassin, Mauritius",Sacré-Cœur,Parish Church,True,Mass,basses plaines wilhems beau bassin sacre c ur sacre c ur basses plaines wilhems sacre c ur sacre c ur
BPW-SAINTP-SAINTP-LUN-0700-6263,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-saint-pierre-es-liens-saint-pierre,Basses Plaines Wilhems,Saint-Pierre,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Saint-Pierre-ès-Liens,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.217,57.521,"Saint-Pierre-ès-Liens, Saint-Pierre, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems st pierre st pierre es liens st pierre es liens st pierre es liens st pierre es liens
BPW-SAINTP-SAINTP-MAR-0700-C0BA,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-saint-pierre-es-liens-saint-pierre,Basses Plaines Wilhems,Saint-Pierre,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Saint-Pierre-ès-Liens,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.217,57.521,"Saint-Pierre-ès-Liens, Saint-Pierre, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems st pierre st pierre es liens st pierre es liens st pierre es liens st pierre es liens
BPW-SAINTP-NOTRED-MER-0700-D8C1,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-notre-dame-du-bon-conseil-moka,Basses Plaines Wilhems,Moka,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Notre-Dame-du-Bon-Conseil,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.219,57.495,"Notre-Dame-du-Bon-Conseil, Moka, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems moka st pierre es liens st pierre es liens notre dame du bon conseil st pierre es liens
BPW-SAINTP-SAINTP-JEU-1800-BAC2,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-saint-pierre-es-liens-saint-pierre,Basses Plaines Wilhems,Saint-Pierre,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Saint-Pierre-ès-Liens,Jeudi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.217,57.521,"Saint-Pierre-ès-Liens, Saint-Pierre, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems st pierre st pierre es liens st pierre es liens st pierre es liens st pierre es liens
BPW-SAINTP-NOTRED-VEN-0700-889A,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-notre-dame-du-bon-conseil-moka,Basses Plaines Wilhems,Moka,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Notre-Dame-du-Bon-Conseil,Vendredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.219,57.495,"Notre-Dame-du-Bon-Conseil, Moka, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems moka st pierre es liens st pierre es liens notre dame du bon conseil st pierre es liens
BPW-SAINTP-NOTRED-SAM-1530-B443,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-notre-dame-du-bon-conseil-moka,Basses Plaines Wilhems,Moka,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Notre-Dame-du-Bon-Conseil,Samedi,15:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.219,57.495,"Notre-Dame-du-Bon-Conseil, Moka, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems moka st pierre es liens st pierre es liens notre dame du bon conseil st pierre es liens vigil mass
BPW-SAINTP-SAINTP-SAM-1730-F08D,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-saint-pierre-es-liens-saint-pierre,Basses Plaines Wilhems,Saint-Pierre,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Saint-Pierre-ès-Liens,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.217,57.521,"Saint-Pierre-ès-Liens, Saint-Pierre, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems st pierre st pierre es liens st pierre es liens st pierre es liens st pierre es liens vigil mass
BPW-SAINTP-NOTRED-DIM-0730-C243,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-notre-dame-du-bon-conseil-moka,Basses Plaines Wilhems,Moka,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Notre-Dame-du-Bon-Conseil,Dimanche,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.219,57.495,"Notre-Dame-du-Bon-Conseil, Moka, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems moka st pierre es liens st pierre es liens notre dame du bon conseil st pierre es liens
BPW-SAINTP-SAINTP-DIM-0930-F305,basses-plaines-wilhems-saint-pierre-es-liens,basses-plaines-wilhems-saint-pierre-es-liens-saint-pierre-es-liens-saint-pierre,Basses Plaines Wilhems,Saint-Pierre,Saint Pierre-ès-Liens,Saint Pierre-ès-Liens,Saint-Pierre-ès-Liens,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-pierre-es-liens-1770,2026-04-23,True,-20.217,57.521,"Saint-Pierre-ès-Liens, Saint-Pierre, Mauritius",Saint Pierre-ès-Liens,Sub-parish,True,Mass,basses plaines wilhems st pierre st pierre es liens st pierre es liens st pierre es liens st pierre es liens
BPW-SAINTJ-SAINTJ-LUN-0630-AC1E,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-MAR-0630-01B5,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-MER-0630-5E49,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-JEU-0630-2654,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Jeudi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-VEN-0630-6A5C,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-VEN-1100-23DE,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Vendredi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-SAM-1630-A0AB,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean vigil mass
BPW-SAINTJ-SAINTJ-DIM-0730-69DA,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Dimanche,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTJ-SAINTJ-DIM-1000-D290,basses-plaines-wilhems-saint-jean,basses-plaines-wilhems-saint-jean-saint-jean-quatre-bornes,Basses Plaines Wilhems,Quatre-Bornes,Saint-Jean,Saint-Jean,Saint-Jean,Dimanche,10:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-jean-1846,2026-04-23,True,-20.2638,57.4791,"Saint-Jean, Quatre-Bornes, Mauritius",Saint-Jean,Parish Church,True,Mass,basses plaines wilhems quatre bornes st jean st jean st jean st jean
BPW-SAINTP-SAINTP-LUN-1730-2951,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Lundi,17:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTP-SAINTP-MAR-0630-F324,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTP-SAINTP-MER-0630-C023,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTP-SAINTP-JEU-0630-A941,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Jeudi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTP-SAINTP-VEN-1115-FEE3,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Vendredi,11:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTP-SAINTP-SAM-1630-1D7C,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick vigil mass
BPW-SAINTP-SAINTP-DIM-0700-BAFA,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTP-SAINTP-DIM-0900-42DB,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-23,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick
BPW-SAINTE-SAINTE-MAR-0630-E46A,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-23,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill sainte anne sainte anne basses plaines wilhems sainte anne sainte anne
BPW-SAINTE-COUVEN-MER-0630-AF64,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-couvent-des-surs-holy-trinity-plaisance,Basses Plaines Wilhems,Plaisance,Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Couvent des Sœurs Holy Trinity,Mercredi,06:30,Mass,Mass,Verified,,,,3rd and 4th Wednesday of the month,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-23,True,,,"Couvent des Sœurs Holy Trinity, Plaisance, Mauritius",Sainte-Anne,Sub-parish,True,Mass,basses plaines wilhems plaisance sainte anne sainte anne basses plaines wilhems couvent des s urs holy trinity sainte anne 3rd and 4th wednesday of the month
BPW-SAINTE-SAINTE-JEU-0630-E0B4,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Jeudi,06:30,Celebration,Non-Mass,Verified,,,Célébration de la Parole,Célébration de la Parole,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-23,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Mauritius",Sainte-Anne,Parish Church,False,Celebration of the Word,basses plaines wilhems stanley rose hill sainte anne sainte anne basses plaines wilhems sainte anne sainte anne celebration de la parole celebration de la parole
BPW-SAINTE-SAINTE-VEN-0630-C4DB,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-23,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill sainte anne sainte anne basses plaines wilhems sainte anne sainte anne
BPW-SAINTE-SAINTE-SAM-1600-9A44,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-23,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill sainte anne sainte anne basses plaines wilhems sainte anne sainte anne vigil mass
BPW-SAINTE-SAINTE-DIM-0700-A244,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-23,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill sainte anne sainte anne basses plaines wilhems sainte anne sainte anne
BPW-SAINTE-SAINTO-MER-0630-17D7,basses-plaines-wilhems-sainte-odile,basses-plaines-wilhems-sainte-odile-saint-odile-camp-levieux-rose-hill,Basses Plaines Wilhems,"Camp-Levieux, Rose-Hill",Sainte-Odile,Sainte-Odile,Saint-Odile,Mercredi,06:30,Mass,Mass,Verified,,,,Followed by one hour of Eucharistic adoration,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-odile,2026-04-23,True,-20.247,57.473,"Saint-Odile, Camp-Levieux, Rose-Hill, Mauritius",Sainte-Odile,Sub-parish,True,Mass,basses plaines wilhems camp levieux rose hill sainte odile sainte odile st odile sainte odile followed by one hour of eucharistic adoration
BPW-SAINTE-SAINTO-VEN-0630-45EA,basses-plaines-wilhems-sainte-odile,basses-plaines-wilhems-sainte-odile-saint-odile-camp-levieux-rose-hill,Basses Plaines Wilhems,"Camp-Levieux, Rose-Hill",Sainte-Odile,Sainte-Odile,Saint-Odile,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-odile,2026-04-23,True,-20.247,57.473,"Saint-Odile, Camp-Levieux, Rose-Hill, Mauritius",Sainte-Odile,Sub-parish,True,Mass,basses plaines wilhems camp levieux rose hill sainte odile sainte odile st odile sainte odile
